t,year,mo,yrmo,M1,M2,M3,M4,S1,S2,S3,S4,C1,C2,C3,C4,C2sur,C3sur,C4sur,Seg1in,Seg2in,Seg3in,Seg4in,Seg12,Seg23,Seg34,outflow,S1set,S2set,S3set,S4set,S1res,S2res,S3res,S4res,S1Bur,S2Bur,S3Bur,S4Bur,Temp
1,2001,1,1/2001,456.858578134219,328.329320451115,116.040753959123,1725.40870081605,1225393.45354546,1096017.78883183,1404542.17566856,981660.647352305,37.641324650224526,7.154135240001987,1.4920525766796433,43.89091824937998,7.154135240001987,1.4920525766796433,43.89091824937998,832.4953399919887,28.653815319042273,17.381830407491012,2808.235144903172,123.69958441513478,-1.1574476873048891,-280.6612241202162,1188.2275789927614,284.68559068813596,85.70973942463564,26.115395343364924,326.57326584820476,0.0029755980502337016,0.0026614377496741353,0.0034106212558082036,0.002383746624238275,1022.9843108216197,914.978776092156,1172.5414440880204,819.5110214493633,4.174505375
2,2001,2,2/2001,712.5522024583307,406.53253531367045,392.19262417765646,2276.8098299720173,1224783.8003339567,1095219.86236507,1403442.3714761748,981352.3000928784,43.58258739110724,8.016473648141647,4.659818741184262,54.70933811838352,8.016473648141647,4.659818741184262,54.70933811838352,1289.9016601432122,102.94872179067193,85.01555291113972,4927.31139451099,517.6562314318966,77.3484662702232,26.67263769868821,3582.3864665629085,562.4071875308406,153.21406178843625,129.68018485475918,635.500696951634,0.0042823702925584226,0.003829359109038885,0.0049070374030817316,0.003431229197598579,1022.475359456974,914.3126502414563,1171.6233043423488,819.2536066510668,8.250612714
3,2001,3,3/2001,785.1851515883177,692.0116930873254,394.0483362324067,2511.276964637391,1224427.932933319,1094567.4388561435,1402434.5686486529,981429.2255248546,36.90643218865852,12.332584302791407,4.312843001143773,56.8670489579394,11.754955525820797,3.266633666813091,52.93354109342042,4301.368160888209,649.4601830425693,585.5629641640066,16104.963723153654,914.8541971131951,141.3806894706612,-596.6908669862975,8758.452119844978,647.8907437558123,304.66030301433534,155.03505048734903,836.7974608558333,0.005098508579433329,0.004557770471968097,0.005839726853681993,0.004086663814061797,1022.1782738421194,913.7679933300684,1170.781969277294,819.3178256248071,10.20427691
4,2001,4,4/2001,1894.185138201629,2078.057587071677,1599.1265089181904,3843.594830920479,1224826.0923044677,1094408.3876412818,1401767.6161567322,982176.7787741494,37.14713890015092,25.31133502064878,12.648184060003548,68.13862664954789,23.941660109690954,9.472302324463037,63.28413725721113,2901.899590715943,279.45794014055866,244.77065821717738,12439.265057802597,2114.339276508629,2163.4088525198545,1563.200337507836,18461.686604970342,1926.3243933358558,1317.6549214057902,949.6800091836305,1996.1037966460194,0.007532157651536109,0.006730144436560929,0.00862027249586537,0.006039967948009571,1022.5106656863172,913.63521401992125,1170.2251832643408,819.9418988506919,14.5638104
5,2001,5,5/2001,1324.6326651383808,1189.4715953190694,1102.8775050203442,2482.8479300640483,1225590.5419086353,1094735.4381491244,1401627.493596257,983248.584678468,60.983872423919095,21.019250468321797,11.986909584523639,55.94013556335928,20.029754980075598,9.075177398005815,52.06568697314566,679.9583504226997,22.575132163383604,9.8841487487413,3588.2526469850513,84.25470842413013,-6.120775490515727,-160.4652959670409,1841.0686765659518,2696.4255701279117,1299.7686643956215,1079.4222404009768,2057.4816682368423,0.011621668064927617,0.010380833929469622,0.013290939285386947,0.00932365931826429,1023.148844345763,913.9082426846339,1170.10820599427,820.8366650347217,19.40588397
2,2001,6,6/2001,2046.514880719096,2508.0524579987195,3269.645741830181,3530.1599880561444,1224410.5180115914,1092655.40201209,1398493.1308544455,982418.6574172794,89.48157347532198,43.389445061236714,34.92191020151837,78.5285915165078,41.32211287052538,26.409141850867258,73.07346624913282,2683.6643728577974,462.71988874419657,411.2003752730748,5508.764951578219,1984.5436045160743,1286.2502473360546,1319.552116136083,6886.713555198481,5539.329261912748,3654.0165226151603,4247.696251100411,3918.770213977807,5601.638449529136,4998.863062640478,6398.060763083448,4494.533527742307,1022.1637354980065,912.1717846286751,1167.491573842352,820.1438242456163,22.24416094
3,2001,7,7/2001,2052.882446648896,3131.9845771569426,3951.97506086361,3383.7441555069627,1224076.393052409,1092068.445963315,1397065.36754508,982105.2837133617,95.49166707715685,55.57988286548983,43.10310896481376,76.43035401386061,50.829179253415475,32.86687597262795,54.220364798807545,1045.4725547917647,127.74666830282244,103.77990686012113,4577.182532870899,366.9694618326172,255.84999346450672,230.65913397461836,3454.3701813107514,7180.654508123069,5863.11728287056,6618.963536675267,4799.0656467382805,7058.15251529759,6296.980884936553,8055.625036101215,5662.921789744645,1021.8848009320443,911.681781334385,1166.2996469058878,819.8822132654007,24.83139329
4,2001,8,8/2001,1958.6650062726942,2832.354359450996,3834.7947153320183,3593.422953219371,1223840.3348758882,1091699.0081333565,1396133.398911498,982271.5813303473,91.26684794691859,50.2981678106305,41.84942004354186,81.20063992536501,46.00107425950826,31.911145870297972,57.60340404574959,2143.228556367704,391.32013771603016,341.2904031023234,4637.138087957678,1284.8572372177885,838.761988601731,787.6280812746327,4224.159542447327,7500.36490144475,5801.736022379859,7026.484567373606,5575.681985292977,7653.366157825624,6827.0116658860925,8730.812184028006,6142.700043555862,1021.6877345854573,911.3733668387976,1165.5216198260355,820.02104202494,25.73878187
2,2001,9,9/2001,439.69165730057574,409.83558237928975,507.2093175149613,1576.368652037082,1225998.3991292058,1093739.2418641637,1398653.6540330083,985891.4633755502,19.060747081649783,7.065054124840821,5.401564263326126,34.99113001025687,6.451641031558396,4.112415046162068,24.790144775111553,1080.0019522972004,28.400066353477733,9.89897245672409,3286.702070598209,142.54384776469612,76.84097643266003,85.01457785654591,1499.6403631844205,1476.8745061849897,740.1789967156127,815.1440984053686,2170.9105713530034,0.018149760413313943,0.0161917872067157,0.020705760089030818,0.01459520164668007,1023.4893321592826,913.0765970062071,1167.6255819788553,823.0429959357865,24.38646142
3,2001,10,10/2001,264.59664346682257,80.67689268952516,69.6454067108023,1218.0954470992576,1226131.3109804078,1093247.390355419,1397932.366080113,987485.6941778124,14.006168059420732,1.507334025026854,0.7922696699389168,28.36397911322462,1.507334025026854,0.7922696699389168,28.36397911322462,902.089985810975,25.05543317756809,10.765594813673864,1767.2359303791693,142.37827389939284,25.35594230859745,20.391387319337742,1122.7793203634715,358.74835307932295,55.717589804957896,42.589044019119,629.8168157512575,0.007546831909098205,0.006728932061506136,0.008604266519104597,0.0060779693658097825,1023.600289777106,912.6659889886402,1167.0234355766027,824.3738934477849,14.57366359
4,2001,11,11/2001,415.5362340531805,159.2662347879765,55.23645320848112,1132.0418009901693,1225663.0269950845,1092439.3830000223,1396811.8705552618,987458.7244430697,32.87454941818633,3.426421417890232,0.7031859186611474,28.59091282939536,3.426421417890232,0.7031859186611474,28.59091282939536,854.130511770001,16.667729232633526,1.6092800708901835,1651.4912513179354,304.9952329547839,54.46568678879712,17.348266172938537,1080.5666423352975,683.361177122627,111.56102044737251,33.44342583648916,576.4595349046949,0.007287397141135056,0.006495292312158188,0.008304992977673257,0.005871111167591868,1023.2093564253661,911.9914473993998,1166.0880222700011,824.3513785441603,14.18681018
5,2001,12,12/2001,342.52273826108035,210.60642761555454,61.064092167296934,1048.0004283023536,1225299.1900219498,1091694.6947654039,1395690.260748388,987358.0891885995,46.30287178408888,5.3325499721150464,0.8807152417193983,28.979652395907685,5.3325499721150464,0.8807152417193983,28.979652395907685,618.7785695940347,33.64341949566362,21.551373913168977,1579.8946278578562,329.8010205341722,57.25229374801849,13.46661491718798,916.4018810786749,449.18125849650886,125.82356884823864,30.571206382369528,447.4447418532492,0.0061265499546638855,0.005458521589818382,0.006978512818211922,0.004936833963341698,1022.9056176432331,911.3697659482186,1165.1516787372561,824.2673661103247,12.25007647
6,2002,1,1/2002,264.71404423606475,271.00912763654816,87.07989364613181,1097.6307248576336,1224694.5297758712,1090967.1780770023,1394572.921995299,987137.9400649796,43.05092455372753,7.391019482463025,1.326543450768422,31.629953952684904,7.391019482463025,1.326543450768422,31.629953952684904,1958.5196940291148,351.31892479932895,312.46597292150597,6609.835122297152,559.7866072825888,-0.05528713007868113,-602.1296961159381,1487.1233553154902,153.25643635298437,88.52861946020225,23.467099746133165,255.69475458278504,0.0035253970062520215,0.003140450398039865,0.0040144077438658155,0.0028415682882977716,1022.4008345114755,910.7624196661388,1164.2189007703296,824.0835809767802,6.076586909
