t,year,mo,yrmo,M1,M2,M3,M4,S1,S2,S3,S4,C1,C2,C3,C4,C2sur,C3sur,C4sur,Seg1in,Seg2in,Seg3in,Seg4in,Seg12,Seg23,Seg34,outflow,S1set,S2set,S3set,S4set,S1res,S2res,S3res,S4res,S1Bur,S2Bur,S3Bur,S4Bur,Temp
1,2016,1,1/2016,5122.72321544034,8583.45833503178,16770.2221370478,7428.22589996988,1212645.26912247,1034563.66809386,1280335.36766454,1071027.86329808,35.24491642762314,58.58810234120272,77.78085018807599,86.53581380164746,58.58810234120272,77.78085018807599,86.53581380164746,1806.653779221832,305.8375327399236,272.52337900440244,9282.293660081465,5532.410123995031,14844.245658058639,29848.52434786958,48206.27250258333,2101.5534770968634,2691.8239114008884,5105.2194568230925,2038.8709456898177,0.004528213423007999,0.00386322794316355,0.00478097919105882,0.003999391141410652,1012.3418574786164,863.6755794181511,1068.8509800026156,894.1166589691527,8.986104749
2,2016,2,2/2016,1953.7444833370114,2319.8628161259217,4602.909074677046,2820.52317017233,1213221.6267488298,1035607.7895000702,1283031.5734035722,1071788.5733247197,91.67263140674845,41.313816149477574,50.34923607124393,63.84289957907097,41.313816149477574,50.34923607124393,63.84289957907097,3052.240005013331,575.7564987940386,519.3319512457658,21142.142836825395,4247.054158373317,1824.6374648867686,1925.013038400088,17414.138599228158,1144.0638028835237,725.1737798499394,1286.0915187646483,667.4275683051785,0.003708510476864469,0.003165590072421752,0.003921901759092295,0.0032761855422984683,1012.8230129862475,864.547233999017,1071.1018294435007,894.7517157503731,6.747994107
3,2016,3,3/2016,1127.4387590590838,2715.9859356351913,3957.795629260496,3517.113286056195,1213115.170843928,1035787.7948731466,1283466.3007122674,1071968.5382452656,32.77010406028549,39.68321450570119,36.70385845412333,70.39033449217686,37.653183429647676,27.59420522208114,65.42447105996956,2088.511656617392,309.51672842108246,275.52906797431973,4925.182239821511,1259.707833487567,1796.050641107746,1947.2848360324608,10216.725087173792,959.7476162504518,1300.309685291697,1735.0430666885366,1330.4920962500173,0.005582542781759944,0.00476651336713689,0.005906286315493794,0.004933010788490726,1012.7341413506158,864.6975062825745,1071.4647489735457,894.9019542633047,11.32212809
4,2016,4,4/2016,1015.0524543115662,1606.8497936208144,2356.523110844201,1893.172500701838,1213126.829587121,1036157.8290794714,1284117.615751171,1072257.3309833119,31.849370498661344,24.30069465841156,22.499945751880524,38.73606562285194,23.074570912112243,16.936514315003272,36.01282351463592,1534.3273621461315,227.88027128012047,200.82450473465516,2640.2737913353676,792.5402323388687,841.541724321584,1061.430578330482,4067.9110484984412,1361.1765506380736,1203.1773570203509,1604.5436281985833,1112.2430849235475,0.008298215374593769,0.0070876849955575786,0.008783817389843497,0.007334618320588053,1012.7438743154329,865.0064186457363,1072.00848051077,895.1430445345525,15.75409319
5,2016,5,5/2016,698.9188307637236,807.918233835947,1046.0504625905114,1149.5386557514096,1213339.0749690745,1036352.659950114,1284431.0889011142,1072450.4888316041,29.632899112697658,13.799876658293009,11.056046981467915,25.374486657323988,13.138402312359618,8.356943045190574,23.60956446282578,2583.66492249229,659.6756296689665,597.6888107042561,11690.38154078414,771.0146620450834,468.3953555762993,469.0578241323948,4668.15004244443,1455.325413515311,902.7761871083018,1035.5826447714383,981.4557935807424,0.011582539853528992,0.009893026800022015,0.012261184514055131,0.010237616824584099,1012.9210612386652,865.16906756748,1072.2701745106258,895.3042967819374,19.48050726
2,2016,6,6/2016,1958.4897930480277,2875.8734448377995,3320.261085716108,3242.508741580153,1211846.8098493125,1034679.1853173327,1281811.1134771262,1070877.22671851,86.6786541818665,50.00170265963514,35.607927094397255,72.34766053304519,47.62809482503755,26.93901991355535,67.32757017600379,1767.2461575560283,379.9020244666541,340.2704841509736,3343.042846870335,1074.1717401835751,755.6596477473544,629.4066729008534,4720.00609198832,5360.496819603532,4243.534520817644,4381.509427198749,3641.5855837940526,5627.397170193466,4804.69203878735,5952.287181909281,4972.783215074606,1011.6752868298938,863.7720156337195,1070.0829637451993,893.9909043740959,22.41077808
3,2016,7,7/2016,2023.6745025443659,2976.5969650442894,3701.43550032162,3067.847278780455,1211436.226254881,1034423.1616500503,1280797.3792759834,1069645.4844578505,86.68973842553656,51.05951809010722,39.25886361766006,67.89389676872203,46.614200075043414,29.88300871764453,48.09374296908731,3631.3098498537506,933.8526503221094,851.356186816186,3973.1230663603,3005.7598728654925,2275.477160735728,2176.8720257806135,6512.953933033624,7508.304463333909,5929.881165368474,6542.955267480748,4665.36943986004,7310.148193900604,6242.001388915128,7728.692972812801,6454.542828471065,1011.3325229819485,863.5582816741728,1069.2366770442936,892.9626199451355,25.33967994
4,2016,8,8/2016,1925.522389393129,3091.724704603476,3837.6551419422944,3067.282271142716,1211269.159055157,1034919.2570053529,1280556.1841264758,1068454.1093512,90.66463873329408,55.13778882362373,42.027533792905515,69.4869176871535,50.43966836877023,32.05459382881649,49.30381331532995,2198.704906326889,367.09478302571233,328.1804122691676,4686.256813119929,1938.3850279291873,1483.4118304259418,1408.3189782471743,5896.439940106479,7981.968537612901,6834.546078681756,7580.03018385217,5131.1468034360005,8106.653732471112,6926.397815786073,8570.370583682254,7150.836318083439,1011.1930517585012,863.9724325443914,1069.035322244267,891.968034868089,26.49757076
2,2016,9,9/2016,390.99349106878657,368.30958261033635,430.47160783804287,1227.8390657186067,1213330.5018566968,1037247.9991135378,1283231.555757379,1071349.697394225,21.334527212368087,6.962049854620045,4.9434335950359625,28.786840680867567,6.38968623319437,3.783338838686231,20.485736921593325,1016.7692791860015,135.1685441549752,117.3614891934925,5329.7728983426405,124.45083760640885,5.991423922198037,-180.75025923828983,834.463616765845,1647.0617110946696,779.6817923713824,805.2693050860568,1941.4086506175174,0.02045606993299058,0.01748741795846412,0.02163456239221253,0.018062353414051862,1012.9139042235596,865.9165155927626,1071.2687789320864,894.385332863314,25.84007886
3,2016,10,10/2016,202.84893587818704,97.78030114516693,181.39401885265818,1792.9793058957098,1213446.3564921739,1036860.9856903058,1282770.041084306,1073869.8603437995,8.242779734696748,1.6438784979897916,1.8922077940898856,39.19592798654109,1.6438784979897916,1.8922077940898856,39.19592798654109,5608.924407775021,803.8285951092872,732.371986505845,24724.097528738115,640.0417095935404,160.66905235905242,225.92061997821952,9440.134672412298,340.53524745550675,88.688572248827,146.2825006320004,1247.0812313602923,0.009631248095988696,0.008229671909933439,0.01018147728548909,0.008523415141048776,1013.0106221177887,865.5934286210653,1070.8834967450455,896.489218069057,17.41679627
