t,year,mo,yrmo,M1,M2,M3,M4,S1,S2,S3,S4,C1,C2,C3,C4,C2sur,C3sur,C4sur,Seg1in,Seg2in,Seg3in,Seg4in,Seg12,Seg23,Seg34,outflow,S1set,S2set,S3set,S4set,S1res,S2res,S3res,S4res,S1Bur,S2Bur,S3Bur,S4Bur,Temp
1,2003,1,1/2003,1400.80796011077,2380.04554387894,2051.04621469584,3621.42997049458,1221922.80038752,1085719.82557385,1384984.62822201,995005.251746364,57.034865660716214,40.04324043237286,21.40874029492641,79.20365531022486,40.04324043237286,21.40874029492641,79.20365531022486,1358.6853119180153,122.37986168870921,103.71066248078998,7305.859316929966,923.689012218846,813.0267544454144,530.3876159198518,9183.525907975216,750.5713651422577,688.7982010444614,527.6710085970083,803.5563297957474,0.0034558913474714596,0.003070676600673088,0.00391706938567271,0.002814113984212747,1020.08693633459,906.3818190773695,1156.2143908153894,830.6513787686765,5.879278598
2,2003,2,2/2003,1165.471930296622,1857.812368408531,1755.4033220444062,2802.5115568497035,1221666.68536315,1085570.5678560631,1384453.4115190578,995066.6116920895,49.109505006590524,31.660569387546623,18.518468901205786,61.77566806860271,31.660569387546623,18.518468901205786,61.77566806860271,4342.385993127544,763.1630372834885,691.8553909022972,18344.734289902593,1809.3584421212777,1088.5326382881115,482.75507171921373,13349.650537261126,587.6984586080301,503.23847792087474,421.4927180521071,580.3376942000054,0.003244680521049344,0.002883216607236861,0.0036770332452185058,0.0026428430035678233,1019.8731261082187,906.2572155852232,1155.7709199030924,830.7026033460629,5.176514302
3,2003,3,3/2003,1940.1718325495629,2993.8770539535126,2607.882890159832,3768.7475145423828,1221605.5191361664,1085480.9677332444,1383961.1888140817,995210.9995494923,43.507778330125554,38.87543822997605,21.82838119448585,69.77834351367403,36.809568634940604,16.369029182844667,64.82031661699243,6952.857695560774,1043.5805598824647,949.2327236613017,48629.87218536844,4020.950156568423,4451.02238515534,3008.275850602744,39966.570670295754,1278.3859495587171,1185.6269539867492,961.5235105831886,1210.2066950110072,0.004834544629296786,0.004295827172154162,0.005477072612824796,0.003938580759107377,1019.8220632513254,906.1824155121316,1155.3600020030792,830.8231413760066,9.63568952
4,2003,4,4/2003,2422.978320114811,2974.9440983727295,3132.069594082201,4734.053762524822,1222324.479273358,1086030.2908106823,1384187.9075955902,996342.2919424524,58.155612965004615,39.85942693535454,26.94862928509242,89.51416889969688,37.759625423873366,20.218417669893732,83.16267405489704,8125.035939034843,989.305081981708,899.6404072547413,52030.47277860828,7165.092158260651,6202.2157933961435,5246.486521918108,56967.52597732486,2822.80083932583,2042.579911666027,1997.3007072414255,2620.483473130149,0.007901315713949737,0.007020286632653453,0.008947628760446627,0.006440527978689876,1020.4222663439118,906.6410020078937,1155.549271625649,831.7675681359192,15.12165171
5,2003,5,5/2003,1897.0759471120825,2315.1666567125253,2475.7720865420715,4406.168602035786,1224004.015289057,1087349.2349668173,1385299.48856749,998773.7189356479,88.55037429314588,41.142778635818466,27.03404645432462,99.60819366219066,39.212465266166085,20.473484159421353,92.71525924981329,2232.1192702647218,141.2808487366868,121.03250563823674,25265.955471623634,1427.1852304298006,486.41679896994515,147.46699211518109,25009.844432611346,3821.3244553329546,2493.3198926614286,2384.5733039027004,3593.8928179339737,0.011440509155281074,0.010163225546844299,0.012948104159625502,0.00933532875122061,1021.8243784480273,907.7420844191569,1156.4772428753492,833.7973746929483,19.24470586
2,2003,6,6/2003,2135.1298672203347,3290.1621431415247,3826.284319183263,4288.4400788107205,1223420.1363895338,1086552.6497767302,1383331.2152121589,999100.4290056794,76.19870701222908,52.55687328153234,38.2508947598365,90.82924225086785,49.963663835274176,28.846868483164574,84.47446546845288,1813.903905282246,354.54905660268787,317.28940829192084,26811.203194687212,1299.3011926950096,1395.646428739685,1461.4996862110374,26549.25283741119,5077.413493936292,4305.241320209255,4501.215723739466,4352.113471219101,5121.9997109074,4548.987050733075,5791.487219848964,4182.857512576682,1021.3369440228605,907.0770782945247,1154.8340867477511,834.0701191529931,21.25235743
3,2003,7,7/2003,2095.442246029595,3040.3483984435306,3921.407449098732,4314.708052795613,1222970.9598355056,1086205.3443406424,1382237.3081848833,999856.8644792251,95.4902778230975,53.50068712144983,42.47297998355575,96.96893017053907,48.905664747402945,32.37114765017047,68.76272189430905,1552.250246186973,69.6864722557199,55.26067776425681,18105.451460127984,1354.5402600493792,811.4730153168439,693.1041531447336,17949.69728380091,7309.305998525517,5709.883256032673,6603.583212120502,6151.0550890321065,7085.7910912078405,6293.382594453833,8008.5669455216785,5793.086749797254,1020.9619619579325,906.7871403883338,1153.9208700799431,834.7016074470976,24.88519222
4,2003,8,8/2003,1879.350650301065,2916.2905497302677,3813.4034993381797,4062.2256321318696,1222474.5657256995,1085946.064217326,1381356.6313101398,1000987.710958062,87.57108004210177,51.78874280523328,41.615976000295134,91.79418207778984,47.36430584428969,31.73313941503891,65.11841980723484,1630.1978279374796,210.2627718815306,184.07497793101774,22508.723928042287,1396.585317543113,997.158560352221,945.6302876022851,19469.929011565106,7356.502796136107,6106.361691216044,7142.497458170992,6443.102749681434,7798.030980864877,6927.130665731252,8811.522225973753,6385.190661927804,1020.5475616811507,906.5706878705787,1153.1856624426252,835.6456619484914,25.96063684
2,2003,9,9/2003,323.8112402646329,318.9074493883215,419.46097248494164,3285.6129225414998,1224181.295920566,1087925.3618406488,1383786.163730695,1007367.1361187352,15.193710706448249,5.679337433723834,4.588302567719023,74.37026509401043,5.194928421380039,3.4992978211276338,52.76514691412766,1388.4636718012316,203.7948875224231,178.69276545019434,22399.665424540795,171.98820013521615,80.0141791617535,77.364889469536,15319.974703835132,1131.2017246431776,594.716668896628,699.1923947660588,4638.275337493494,0.01877833781534485,0.01668823893209572,0.02122659783589865,0.015452515447794869,1021.9723760598323,908.2230472897085,1155.2138873704387,840.9713406784922,24.78371769
3,2003,10,10/2003,309.6889875131157,156.51811870596308,129.01197678937856,3431.2112579936866,1224395.7431689785,1087497.7291278737,1383110.6055022492,1012913.1891146785,14.35582181168051,2.773640364638761,1.4054617383275423,77.43735627407831,2.773640364638761,1.4054617383275423,77.43735627407831,1413.398773244,86.31875961561583,66.80385064776334,6219.080571320041,124.79042847853529,26.625016433863795,14.671571882507378,6083.689189820933,404.7647865241012,109.59484997453876,80.85084025299277,1820.8105839104487,0.007762444759213415,0.006894536423555766,0.008768667917209275,0.00642168410029849,1022.151401147644,907.8660504780335,1154.6499171070536,845.6013027412239,14.90446175
