t,year,mo,yrmo,M1,M2,M3,M4,S1,S2,S3,S4,C1,C2,C3,C4,C2sur,C3sur,C4sur,Seg1in,Seg2in,Seg3in,Seg4in,Seg12,Seg23,Seg34,outflow,S1set,S2set,S3set,S4set,S1res,S2res,S3res,S4res,S1Bur,S2Bur,S3Bur,S4Bur,Temp
1,1990,1,1/1990,1542.35949124361,2063.62344569041,1327.00118127922,5345.7670938903,1211437.52148003,1134002.03653993,1480914.2866027,793504.817630848,75.20976382860046,37.327801027478884,14.70245878574519,122.12738445805668,37.327801027478884,14.70245878574519,122.12738445805668,3281.761604731527,474.28207144046354,425.72468688311926,24833.39237783959,1886.831894919606,863.0791658426026,276.5547151539342,26607.583109383977,831.5896533895243,586.2069960092083,335.8259974273228,1145.209472931554,0.003380465776259744,0.003164385291656395,0.004132429427576605,0.0022142420320786886,1011.3336042632321,946.6888275465044,1236.2984937473811,662.434564709884,5.728907401
2,1990,2,2/1990,1751.1762883714225,2723.6823927562386,1903.612530627983,4794.026903259383,1211447.591313135,1133910.6402855879,1480200.7878480537,794231.1070703723,61.95736675649572,43.35359794053627,18.973717145581755,101.31222771104763,43.35359794053627,18.973717145581755,101.31222771104763,4127.022394508515,656.2355030071736,593.2108159806362,27078.556542574872,3396.259634426188,3053.923238243816,1686.5746942171952,32857.53134920102,1507.544164975614,1291.6127060578644,812.1847365943975,1764.538046114686,0.005422352202085881,0.005075302391460955,0.006625272161230906,0.003554921255586507,1011.3420107723819,946.6125280249187,1235.7028499321789,663.0408864587059,11.01197959
3,1990,3,3/1990,1432.4271352066128,2185.6023785792504,2177.569797424133,3952.9689869296544,1211927.2026885087,1134397.675993174,1480120.2246540936,795540.6441186728,70.59880866346386,39.70369564167787,24.210928680982757,90.53691585772121,37.86605023941997,18.359135310556077,84.29262786010733,3638.3523440119743,464.75437614151207,416.85074204029604,13383.56470554167,1181.6913552696924,316.33370158203576,-486.4052298751895,10490.732073938336,1407.112091930913,1126.6706497026528,999.2727807814458,1535.1092739156181,0.005784252895752089,0.005414222098276014,0.0070642771913397955,0.00379693455532958,1011.7424004683437,947.0191157100651,1235.6355940779774,664.1341156178589,11.7299475
4,1990,4,4/1990,1816.4353825910243,2290.9078095672685,2147.960135668354,4061.4033084751522,1212781.2566237666,1134876.6628254112,1480148.7110092368,796952.6423964998,51.626437959918,33.12717860423996,19.745349808379025,80.7405192431515,31.425100272953824,14.839401316651378,75.03894120871033,3201.668785647781,238.15806684267824,209.13944918297176,15729.523606350389,1748.0448324774518,1662.8802180585756,1410.4152245764053,17366.954338184965,2194.3548177356374,1559.4736926177125,1341.605520167231,2189.0409891516206,0.007686548471184576,0.007192792954195438,0.009381110360665275,0.005051046989358029,1012.4553827140351,947.4189840242389,1235.659375088313,665.3128815733526,14.90117108
5,1990,5,5/1990,1409.2660469984014,1314.6933315281858,1222.7367615773744,3337.5357127593793,1213895.3435905746,1135386.4551829565,1480214.7696581937,798789.0198051276,67.64236358391807,23.629497821125405,13.47660545218555,75.96005042619547,22.529864202426683,10.214641660366492,70.7146977481608,4906.715109712111,485.87365139289466,436.54042492137796,27748.297076620824,1738.9734462327203,518.3637726729922,204.1071285155917,15477.815160535227,3016.2549213207817,1491.1660856150088,1236.9626477122397,2859.375342282776,0.01185426953914125,0.011087592634648433,0.014455006313348503,0.007800557433285752,1013.3854460211613,947.8445694409364,1235.7145222422998,666.8459281816384,19.73466034
2,1990,6,6/1990,2527.2680298205646,3710.1115564816155,3988.2232182096022,5412.330960640081,1213893.244841402,1134213.896127744,1477267.9090694247,800920.9016410658,82.05869447166324,56.95343342816192,38.56157087536791,111.79834561732804,54.09722049754571,29.04226235685363,103.94897788898159,2472.5773301016825,126.07995580024384,103.29071434886816,7796.758210101356,968.9843946923044,1266.3239035451913,1408.430367706825,9599.25535445319,6088.423863187145,4972.968010631461,4846.207592367257,5674.357844604596,5241.031820570887,4897.013099134469,6378.162290500792,3458.007488796583,1013.3836939410684,946.865692400649,1233.254420844037,668.6256681209863,21.59662948
3,1990,7,7/1990,2468.5196800927633,3059.0856480370076,3975.860347839432,4071.0943239972926,1214458.3786551538,1133876.0877772737,1475860.3477871371,802932.1341913831,125.23230312373843,56.212672987213814,44.62117031099837,93.87589230467015,51.50872697300671,34.09239421249859,66.70942772448882,1850.2514243653727,74.10454238646415,57.45362817984607,4264.845297097294,467.6075967674146,558.2909840987653,807.7057178606262,3388.5802550945004,9265.44365121474,5958.399260160907,6879.189628962313,5957.034734095003,7178.564707818919,6702.2493399660325,8723.690488286737,4746.0665450410215,1013.8554795731119,946.5836828619201,1232.0793589860402,670.304687490998,25.10873065
4,1990,8,8/1990,2049.1657418838413,2772.9315589883727,3866.1924583986993,3571.6159407899363,1215308.5492063866,1133172.4212124036,1474525.374443815,804722.97034855,145.2007973805362,57.54734438585977,47.84310268589701,88.37979228818692,53.118829702963886,36.83982015682807,63.20031003074774,2112.825831979014,103.51451943136769,83.37397149855745,6155.5679147804385,650.0613530638901,506.0798846560953,681.0323994341766,3572.2095790167573,10103.388618752086,6110.355404115303,7408.60863198377,5763.022579507651,7702.4503418280465,7181.883406331035,9345.329202065986,5100.218147963882,1014.5652198878797,945.996247166202,1230.9648950710975,671.7997153016439,25.88847948
2,1990,9,9/1990,371.9555515737173,233.76785671924924,352.5725022947494,2081.2451329020305,1217873.8594479808,1134897.2021434912,1476814.1438869892,809424.025073095,34.028698087830364,5.259733837951442,4.6479322135088585,53.90487978644272,4.88112513589832,3.5996751124043915,38.70817454002525,1877.2958088076614,44.12782424724173,25.22684483559978,5108.8462348384655,61.44979559456545,57.23947421761627,104.55998481833144,2175.74040711247,1843.1909415929924,466.7727235932061,603.7266986349273,2996.179362872427,0.01841485772309428,0.017160209446718012,0.022330163450144887,0.012238893333445426,1016.7067950056087,947.4361306803517,1232.8756080952946,675.7242549779487,24.62293108
3,1990,10,10/1990,336.8958325633494,50.42657871797056,46.46629350019423,1765.0733386141164,1218712.474383488,1134208.3572254907,1475895.747044848,812270.1157617826,58.5636181086547,1.4192091219170933,0.7241570923977296,51.75288563365592,1.4192091219170933,0.7241570923977296,51.75288563365592,2717.856054154166,203.87124896881662,178.2773289394362,52949.58893349982,793.9214861549756,-1.451145103874643,-1179.20112441355,9195.25132303354,516.1118560506454,45.99661737152917,34.70934201743101,1139.4961036652617,0.00877220709972508,0.008163952378393553,0.01062339429751904,0.005846663446999309,1017.4068884485453,946.8610684081771,1232.1089110333016,678.1002315373787,16.32380787
