t,year,mo,yrmo,M1,M2,M3,M4,S1,S2,S3,S4,C1,C2,C3,C4,C2sur,C3sur,C4sur,Seg1in,Seg2in,Seg3in,Seg4in,Seg12,Seg23,Seg34,outflow,S1set,S2set,S3set,S4set,S1res,S2res,S3res,S4res,S1Bur,S2Bur,S3Bur,S4Bur,Temp
1,2017,1,1/2017,310.344383331852,432.650775903499,368.424067693673,909.969834596271,1213394.28412286,1036341.2953121702,1280947.8739965,1076835.01209041,16.458845213731813,8.089364019183629,4.193586468936585,21.198164173008646,8.089364019183629,4.193586468936585,21.198164173008646,1426.6404676581478,347.98364138256204,307.4124038037792,6598.0029760060625,371.8333009861338,193.6547732272147,102.23912485962602,2634.7168573202603,209.5183243433435,148.65822883656486,112.07264724528639,234.04651570244386,0.003974543525994371,0.0033945961670498077,0.00419581923728062,0.0035272356907152308,1012.9671510051585,865.1595801279307,1069.3623132124194,898.9645893118294,7.521012563
2,2017,2,2/2017,669.9206904311363,866.7936926883888,634.00624367611465,2040.7445960262212,1212795.2652082269,1035753.3477412738,1280072.433699849,1076526.339243203,30.684512419271133,15.284961880078464,6.8788879675888595,45.92145111074858,15.284961880078464,6.8788879675888595,45.92145111074858,540.7348951351933,62.80763590403447,44.67176417022095,912.9434923373791,185.44333406451094,108.52226118378665,57.16823553322265,1755.1041167032788,537.1842288503952,373.662898634612,244.93517918799415,667.4786599578649,0.004966920699170691,0.004241857541592729,0.0052424497767889645,0.004408840561124284,1012.4670773759236,864.6687490900526,1068.631477180985,898.7069027059838,10.01865039
3,2017,3,3/2017,521.4388172498354,608.543816384354,455.3896478454659,1097.9143951169349,1212311.2844083186,1035279.8559634472,1279269.835998936,1076266.373035049,24.38165292997787,10.82206686012145,4.975500393742682,24.830493325249243,10.31458949092411,3.768084913140763,23.11211171532113,856.5446700037759,125.97347212675481,102.18183506781399,1245.787180338171,239.20181692181006,120.370500147217,61.29817793647588,1173.0867781221725,497.84826302214054,310.47719113962387,207.75134595275074,424.173456351437,0.005769904317016233,0.004927336557094618,0.006088588503868802,0.005122408800364477,1012.0630399921653,864.2734681632465,1067.9614516854513,898.4898774301299,11.69863447
4,2017,4,4/2017,548.8224777302303,517.7680928447808,373.0068167295787,878.8095165133726,1211881.5295200157,1034769.6092762118,1278441.456759171,1075860.8927806474,25.18069399347723,9.136682457832347,4.0494223364581865,19.78352934327094,8.706123158856474,3.0654335293878465,18.413013588932245,4408.058098129035,1067.4485649355806,969.0149869404373,36256.97836917739,298.9480470270523,-71.27100376916734,-1198.391490803258,3112.7544206264365,815.3955869913688,413.35358434784314,266.81869346826574,532.2253411121628,0.00865759468971585,0.007392319839957684,0.009133094033980809,0.00768587302085525,1011.704271543582,863.8475034625372,1067.2699032172936,898.151373958122,16.23960787
5,2017,5,5/2017,1824.219608936447,1796.197252509763,5421.4450275674135,6332.442922451777,1213236.2912156014,1035027.68867882,1280084.655610402,1079296.9344965324,26.66730073215451,18.865757614811333,37.525854868890974,101.23032329847648,17.796580213325424,27.96689114038503,93.9714195043094,2108.808478719564,437.2720739372601,389.2259506035364,14953.801436044409,1506.2421316208065,1662.4997297093007,4900.003618121393,28917.649477351595,3079.9152978616125,2011.013344301943,5778.311442653494,5957.097148761761,0.012993876258015414,0.011085245147783248,0.013709828609000935,0.011559372987805797,1012.8352551925286,864.06295359331,1068.641680289797,901.0198540830231,20.76702986
2,2017,6,6/2017,2429.370233978937,2674.2124414121695,3640.0435147555486,3902.2390929344692,1211866.9392976994,1033397.1108225227,1279611.5845250275,1079544.3845970416,74.4061509432587,40.01103839614504,34.44167007156241,79.2981592542583,37.983260077264326,25.91567846979485,73.71760855608669,2426.208645825015,687.3938211007721,619.3842464057366,23988.78246585402,1758.097814051774,1414.688839291446,1704.6777532822255,16434.03110452938,6466.384668473822,3984.1059755507595,4942.123744801799,4571.553730242663,5789.349730838538,4936.76086984994,6112.980511491628,5157.216349195114,1011.6920913181385,862.7017127936803,1068.2467505659265,901.2264306481253,22.72782806
3,2017,7,7/2017,2189.7493901400053,2985.903422112992,3748.296701195597,5361.128999577579,1211894.3548611384,1033004.5927117054,1278853.1512504525,1081389.5478383389,84.94359517128828,49.31192848336601,38.52603539149235,115.92101575383377,44.95126941369927,29.289093463965628,82.02697741625124,728.3439911411323,35.80667335664981,19.25692517126243,1823.4399998037254,390.62384431552607,473.1857025229582,652.9555504921486,5362.270993145858,7970.662652974384,5913.213609333995,6625.77217110223,8174.206438293729,7319.533249799194,6239.084647287569,7723.94732646537,6531.317453240375,1011.7149784089659,862.3740303926378,1067.613594465369,902.7668118549046,25.34979775
4,2017,8,8/2017,1872.9424159133384,2551.2305047433347,3390.8339789632782,3090.15162837471,1211581.3563082449,1032533.6748680809,1277977.0846233494,1081460.7723075342,98.39951669385745,47.527627100806285,38.48224200697454,71.83312219254942,43.58850301616525,29.431233415150402,51.09041602293865,569.1812369510502,26.970876728486147,11.428872251032486,1063.7725763219305,802.3471981498011,651.8509202432275,815.552545911273,2789.018848938031,7964.7233459669005,5544.712543240123,6528.984631923424,5031.09008074145,7868.908909009237,6706.04032549539,8300.13206652864,7023.80922390961,1011.4536806127409,861.9808982404136,1066.8822355600576,902.8262715446252,26.16188079
2,2017,9,9/2017,118.8959303050784,171.772271399622,276.5830612822966,527.4868555932374,1212701.2003262085,1034043.7339365346,1279959.9547172023,1083324.2170813638,8.683354174552784,3.6009509551903007,3.4500044557652383,13.12792848154701,3.32606323716247,2.658359779994798,9.391901680693955,465.6213510403893,24.95069074249851,7.7775942089187335,1436.5789167773487,24.20966725172851,17.557884284798934,26.723793978634337,414.26759556251335,506.30189989530464,322.49551554583996,450.88316464104673,723.7297638492844,0.01771144271080183,0.015102159005989348,0.018693753584144365,0.015821898092373936,1012.3885500276457,863.2415274130051,1068.537577352965,904.3819145605029,24.23505853
3,2017,10,10/2017,95.22829368946925,32.19070847027999,37.340297536280744,554.4728526779735,1212157.9839407015,1033357.8080893692,1279135.1890735822,1083410.6004345892,8.414357318217478,0.7167292769521257,0.4882646295538516,14.276939325138247,0.7167292769521257,0.4882646295538516,14.276939325138247,316.2571407948163,22.45836493506231,10.536223727494983,439.4104522405812,58.67250518737984,6.911132011522138,6.394986651663787,336.7070796308444,232.9193465532177,32.14550692427859,32.03280294319387,399.95000844656994,0.00982999802327828,0.00838001757645033,0.010373149825917504,0.008785920813760641,1011.9350615271587,862.668902042756,1067.8490455911158,904.4540292064642,17.65705432
