t,year,mo,yrmo,M1,M2,M3,M4,S1,S2,S3,S4,C1,C2,C3,C4,C2sur,C3sur,C4sur,Seg1in,Seg2in,Seg3in,Seg4in,Seg12,Seg23,Seg34,outflow,S1set,S2set,S3set,S4set,S1res,S2res,S3res,S4res,S1Bur,S2Bur,S3Bur,S4Bur,Temp
1,2004,1,1/2004,929.138507163596,764.16682168414,371.287074290592,2710.31546456976,1223682.79348554,1085406.28815798,1379931.65225073,1014944.0327795402,43.59657704447746,13.608842453585638,4.061349083887808,61.3483341892058,13.608842453585638,4.061349083887808,61.3483341892058,843.2376011617462,41.50692789049626,27.985941239297752,3048.859939850722,276.7396419304947,99.46757817456746,33.44673665935386,3326.3317534164053,519.2152510488561,227.9567558119354,98.99968424944554,612.0386007955366,0.0035857501539526583,0.0031805593619386387,0.004043605222565935,0.002974084248930459,1021.5562157086713,906.1200714269618,1151.9960598567718,847.2966938834518,6.275619544
2,2004,2,2/2004,915.2934370114856,710.628371265651,341.7387565833565,2168.0482106604104,1223244.140009593,1084774.102441076,1378901.2837493336,1014807.7187163831,42.575694632531444,12.610739504883437,3.7272509658230204,48.970810038995346,12.610739504883437,3.7272509658230204,48.970810038995346,1928.0892269672383,269.84771488401327,235.97568289789385,8949.854061292128,971.2286863783133,366.8519582741861,131.73753193049663,7507.323042244769,458.2270908479845,190.40220443736632,81.92010329354974,440.097164441579,0.0032557786786878494,0.002887227723725459,0.003670074724094879,0.002701005650056697,1021.1900185313624,905.5923094513716,1151.1358864910308,847.1828960273015,5.200264598
3,2004,3,3/2004,1131.4718002068482,1246.8988474087155,725.0427381425978,2456.2692978146533,1222819.2946075744,1084202.565691969,1377913.515582367,1014600.5092227954,50.957533789878624,21.834599683213717,7.8213236018425745,55.04100962461916,20.80109001029941,5.918292418158235,51.222873295288686,1868.2718160005359,331.84625076424413,293.21381714225487,5426.684408357582,869.4944207084669,538.7534655836722,257.9528837417614,6022.9529105527645,932.8834828047304,555.3737988084184,289.9406681824824,831.4018831491119,0.005166097727863555,0.004580477619109382,0.005821331012222038,0.0042864267913495695,1020.8353486255193,905.1151785137916,1150.3112767833388,847.0099131699342,10.36622359
4,2004,4,4/2004,1103.0070813394477,1217.4963463023219,856.3447365281403,1998.6022806041176,1222839.592706085,1083982.2905591268,1377172.5053576508,1014708.4854183658,53.034843202343446,21.898018460462705,9.4438251536729,45.505933513838166,20.878274465767547,7.156976784749025,42.36233401376628,1181.6319844116763,73.65128367271919,55.9741610614797,5941.151663703313,162.90742353388922,36.3668494182794,-19.65399152436762,3376.256937683548,1394.9993727393512,815.4783111942841,511.5171680295856,1010.970865293437,0.007419111849117596,0.006576648240775293,0.008355467809287486,0.006156355905117486,1020.8522939064458,904.9312881850898,1149.6926658124298,847.100053976294,14.41287908
5,2004,5,5/2004,822.105421908253,651.8052552875337,472.77159058359734,2459.169938820133,1223144.1969161553,1083826.8459446093,1376512.165891938,1015412.705622618,36.448257837491454,11.34079275938886,5.073180372985309,54.8932989857382,10.802072416328196,3.837544600136502,51.08280905724684,1705.451031786542,220.39036974880798,190.79645094560587,4095.0414735932845,344.82438411331566,138.50328585586365,77.78311686804757,3176.14715029602,1890.2808941889296,808.1505448240454,524.4486951549328,2320.316121699401,0.012973808798989864,0.011496078962684633,0.01460057260198047,0.010770414745887781,1021.1065839281613,904.8015197410092,1149.1414004932901,847.68795186185,20.65881069
2,2004,6,6/2004,2102.0572969822565,2610.5752162028884,3158.530324561582,3292.79416754881,1221817.5940640757,1081519.0353371864,1372917.6658583195,1014294.4399372583,97.27455082174997,46.2291408994624,34.38915991332027,74.28226058774652,44.05539057295305,26.03884994315352,69.13824033785983,821.8976513169988,14.300614484925719,0.6300108619428124,4247.268082263847,120.04806020429916,-38.50110371168554,-296.64939221195937,2965.5163148298543,6639.49613584724,4419.712684903748,4786.882710466792,4225.565611681092,6436.850708691574,5697.72165902246,7232.884919475021,5343.565124819827,1019.9991078759251,902.8749107511288,1146.1406360212748,846.7544000723058,23.82179079
3,2004,7,7/2004,1999.4580431965696,2757.7895367279148,3771.9975149517204,3542.3994792866256,1221606.5113123127,1080642.6539146698,1371428.4435673621,1014009.8125304956,87.42406590283431,47.70991021846099,40.28734881344096,78.8008596319644,43.5753152060528,30.67855742291833,55.83873988225912,1209.2544967079239,47.89516159140713,32.53929742309558,4392.828299430831,987.3758760698,505.7361694957585,385.95311865391216,4236.760706130975,7199.816108032364,5345.173978049683,6519.150177138049,5231.422314913463,7232.385108489785,6397.824311999936,8119.389149261113,6003.332005925399,1019.8228915409072,902.1432890479639,1144.897401830193,846.5167871075021,25.12662911
4,2004,8,8/2004,1847.4357665246862,2827.3006500865913,3756.361642949762,3427.478236739383,1221020.1256200552,1080131.861577859,1370462.5999921346,1013918.9625512852,77.36880786420633,48.07288610015401,39.55287171390889,75.4469930775029,43.87616354853834,30.101200053526693,53.43540572139542,3884.467048189592,1019.9573576403662,923.6259855857345,9080.441886852126,2131.658058937939,1679.8019664752105,1632.4905996768582,8513.372026357643,7129.0492812515895,5866.606950649997,6912.64745192715,5439.726182412806,7638.636602642879,6757.247157854633,8573.54072975413,6343.022802777241,1019.3333643922726,901.7168688274759,1144.0910952342938,846.4409436279226,25.74303747
2,2004,9,9/2004,708.296543498438,691.9253405865262,737.9956820477502,2092.704833375025,1223972.8281867467,1082647.5479186224,1373306.8179198762,1018173.0120352883,24.84564414776507,10.974629012351992,7.334001891286681,44.127219997840946,9.988597585128419,5.568341848087715,31.190941535474497,2919.636984926865,696.2216523550826,628.5734650306249,19839.237782953343,517.1819994525353,313.74994108189446,267.4514621297142,8711.143216443628,2232.351079665759,1202.555905239318,1154.8518235478448,2825.144105228135,0.017719684863402873,0.015673692197623556,0.019881621122548293,0.014740282213956395,1021.7983427969708,903.8170168657269,1146.4655083733708,849.9923138976126,24.13681776
3,2004,10,10/2004,677.1235045589415,471.7112503944889,399.05641828727863,3359.4788216399934,1225401.849748363,1082914.7527384735,1373186.3778299326,1022945.7494052728,23.31376844080046,7.424071471055731,3.940072099812606,70.49524188111596,7.424071471055731,3.940072099812606,70.49524188111596,1555.446104644992,71.76129170405581,51.898637303958296,5510.667958351217,453.6571921779677,209.04866316803532,155.47111866049602,7243.6231082878685,944.2094690454556,363.5445060976179,277.3652758692098,2014.4774854639254,0.008526468115771745,0.007535028703620391,0.009554767580923225,0.00711775840575023,1022.991320148963,904.0400850873604,1146.364962445,853.9766957588341,15.94491901
