t,year,mo,yrmo,M1,M2,M3,M4,S1,S2,S3,S4,C1,C2,C3,C4,C2sur,C3sur,C4sur,Seg1in,Seg2in,Seg3in,Seg4in,Seg12,Seg23,Seg34,outflow,S1set,S2set,S3set,S4set,S1res,S2res,S3res,S4res,S1Bur,S2Bur,S3Bur,S4Bur,Temp
1,1985,1,1/1985,2423.01820785519,606.178384526195,1540.66837408411,6006.29456326076,1117107.54714858,1137762.86833961,1512543.39988978,617354.120666773,148.20163691833977,11.953318919180512,18.305380879001316,144.324921552223,11.953318919180512,18.305380879001316,144.324921552223,5166.359051357046,213.29315505334554,187.32052957610728,21341.936301639682,3096.3308027928224,238.62817042923223,316.9706337906463,18321.183693042432,1770.3403264765568,211.4801806372125,471.57337394305733,1551.893126873253,0.0036427808150412515,0.0037101358409340197,0.004932259291506625,0.0020131327127740468,932.5849513288794,949.8284492864284,1262.703144893726,515.3802461045681,7.470880379
2,1985,2,2/1985,2464.271835416014,2544.534946284093,1524.288342241135,6369.343532952913,1118168.3556846136,1137548.8829610418,1511852.8534313394,618980.3611713743,113.64541598765244,44.99630399801189,16.576739814287475,143.56559284524937,44.99630399801189,16.576739814287475,143.56559284524937,8622.425091404035,712.3432264418714,645.2699852805902,42002.55206391771,7520.664582028017,3493.0893275096373,1473.1925894882634,46767.62302264601,1097.1652547929714,607.847067247544,326.0802534546728,1153.6765336659146,0.0026852170323433213,0.002731758254578676,0.0036306277241633317,0.0014864457575225816,933.4705366778203,949.6498097773081,1262.1266621396894,516.737865991484,4.050246698
3,1985,3,3/1985,2425.686525309609,4430.567110164427,3896.091652987037,6001.19435766833,1118463.230641097,1137715.7629714601,1511343.5648419918,619890.4809036581,102.63268213604286,75.61997943386228,41.153161683560604,132.40673256903418,71.99110084083138,31.10081884846161,123.19220175345869,4210.704878531385,56.766713751593414,42.51725487072229,10214.522274934596,776.7632808684161,922.2853904364241,746.6013255328442,10874.148769025167,2111.038237480851,2069.890783739868,1612.9121990090043,2142.5749350259507,0.004858182295967185,0.004941808032743792,0.006564706240392617,0.0026925703744758215,933.7167045133543,949.7891247311735,1261.701497279313,517.4976531475209,10.67649637
4,1985,4,4/1985,3010.0492219958633,2674.7569345740426,2420.285543446401,4844.1853730613775,1120265.0279424905,1138755.4967988895,1511718.613706933,621841.1925515673,150.23483951724492,48.83392772068817,27.02009555104817,111.27793223134024,46.583561019289135,20.499161697358538,103.61333252556906,4310.667155577604,25.9312903767125,12.792355309641973,8369.007095026667,-224.4358116395632,-136.90245995148277,-622.080969355559,3144.0256646223165,4417.028215383014,2049.992663720309,1649.7762319648368,2793.394460480087,0.007636467241555798,0.007762510504695266,0.010304873743336891,0.00423888078081985,935.2208829184806,950.6571164686953,1262.0145959852969,519.1261483912112,15.71530111
5,1985,5,5/1985,2743.3849336815997,1024.5679688323535,1399.3345899981557,5302.5803950607115,1124049.3452377652,1139440.1255884452,1512045.5641602327,625242.9077995702,138.1768198255997,18.77328256686182,15.668174788660608,122.0664926023886,17.909191966844805,11.88691029129822,113.65942918568015,4462.073402176075,56.470736548544856,43.184727145316664,10481.546663156852,1089.6768250083703,188.05352477365443,192.88521854302235,7210.919857194354,6473.754466848325,1258.4106267602137,1527.5968739813673,4895.744800424183,0.011716265697164675,0.01187668789983686,0.015760453623300013,0.006517073350990714,938.3801108456709,951.228659027884,1262.2875411223658,521.9659720564358,20.46350902
2,1985,6,6/1985,2888.409718549917,2880.965336686772,3567.5618338376316,5180.186482164607,1126296.0724579324,1137416.7810507824,1508688.3842310118,628633.2852526003,148.14189119382837,53.168203730964564,40.179562279145884,119.75431395327384,50.73216272384891,30.496031877518252,111.51643656686753,5137.106270232104,38.54509540934854,22.588888676059973,7872.009238648203,-9.22013842293102,174.67107774615332,315.87559679017824,3893.240202692493,8358.624300117832,4305.980896266691,4732.722260362672,5811.343766628944,5233.470727160891,5285.144442722162,7010.302786593062,2921.020482037903,940.2557261350107,949.5395283152733,1259.484896480956,524.7963306911895,22.41791938
3,1985,7,7/1985,3177.561667730489,2783.085498769643,3963.095010750144,5002.430826136594,1130211.2038100443,1136424.2254178603,1506889.1607271016,632694.473878112,196.38233478493197,55.086063236666305,47.22870889518335,120.46424532582033,50.69732857943069,36.2522484346325,85.92544558447307,4214.96790085813,110.79838397204776,93.4401774779426,13452.104827177789,-57.03689160156769,-314.3390979369319,-1752.526223519811,4083.40477749343,12608.605293228877,5248.74383094489,6553.4383726036585,6981.3676880701705,6325.149672088584,6359.92042241638,8433.202085341212,3540.831333552238,943.5241603970253,948.7109219299861,1257.9828667362756,528.1866966468467,24.49744651
4,1985,8,8/1985,2413.530508470443,2889.280327663736,4701.836539813719,5620.244648909212,1134303.231593978,1135774.4445365237,1506541.0623823127,638646.4516829847,107.5685412786228,50.37884117171312,50.54297269484192,125.61712774050596,46.029880932849494,38.50233637469111,89.03630145009657,7652.674654143644,106.19916624451696,87.53930014617076,41301.2588350479,1454.6199034763933,796.3211526368731,916.685462195065,20366.354790567944,9032.79299853584,5835.0483389618585,8506.540373704178,8633.61304276815,7007.185927024181,7016.274380922153,9306.694221416205,3945.2540589946934,946.9402715328393,948.1684711398697,1257.6922668931709,533.1555333050861,25.60199197
2,1985,9,9/1985,1585.9128220003108,544.9568736364636,506.36144030855246,7318.31581286262,1140778.889052554,1137984.697866568,1509549.7845963591,652485.533832917,70.68248288510367,9.50212255955247,5.443194852590507,163.57042615362823,8.681850551797245,4.146485811840956,115.93726136948642,4661.607485410868,24.794197432165085,11.874292600957894,8987.312683908214,183.0112238599192,85.31437500685477,95.7860654505392,7670.469534139254,5208.393362915093,965.7664493963542,803.8985938008575,9865.150328155722,0.016731963560824202,0.016690980767791696,0.022140777876853503,0.009570096607524394,952.3462870156311,950.013637256136,1260.2040116814956,544.708691088483,24.28256589
3,1985,10,10/1985,1222.436839921556,116.30666235619329,72.14673821024014,3422.513719027753,1144698.8447035374,1137599.3289877877,1508734.425691724,660083.6338518942,75.55006821389907,2.3020766556511596,0.8597818844679863,82.41803767196903,2.3020766556511596,0.8597818844679863,82.41803767196903,3496.3942874952927,14.865526578683575,5.0728707965595445,6308.385623519383,517.0935515357551,30.109872664242406,18.162693888922913,3256.242486031127,2055.9518845668604,92.97086616744504,50.56673257532177,2024.5013594292407,0.00788308828458406,0.007834196727277087,0.010390057376880948,0.004545734963339795,955.6187487041362,949.6919231848468,1259.5233328638333,551.0517453042355,15.82943987
4,1985,11,11/1985,1493.2125062329274,387.32197997840746,71.69176345436415,3609.692467150797,1146373.620185965,1136918.1636834096,1507534.4329672279,662299.8241743734,131.5873223304518,8.61679839566747,0.9368587873886625,92.90276873144619,8.61679839566747,0.9368587873886625,92.90276873144619,9704.222834746068,507.1555835868551,457.7679286672972,52507.07504271953,7375.607500410258,433.0428081707851,36.42951420544445,20105.72489029777,3145.433760914002,333.439537276032,53.027203197862114,2244.9767302787154,0.008132260696183507,0.00806518462610809,0.010694299660675996,0.004698289226464219,957.0168866146295,949.1232720161639,1258.5215536175774,552.9018677470569,16.16103472
5,1985,12,12/1985,1340.0475668826252,2964.521850433808,1677.4295309745883,8326.168433361776,1148550.0862911681,1138230.137261544,1507082.1751668511,667922.656764431,44.7131938182331,46.04362516159528,16.37911745664929,173.2651965429577,46.04362516159528,16.37911745664929,173.2651965429577,4718.460478678618,145.31401796688635,124.42399284291209,21498.055676918855,1193.5070945619277,1851.9044872329646,938.5632302110946,29352.91583918277,1059.0061977959551,1299.5692981186394,665.0118010008302,2847.8905271907206,0.00481549702942546,0.004772228838957204,0.006318705491591619,0.002800382506540247,958.8338464426878,950.218535241833,1258.1439992631833,557.5959270350047,10.28102936
6,1986,1,1/1986,2419.004908234063,2118.599804953508,1547.0597060083908,5680.1891825748835,1149420.1922872204,1138588.9900610335,1506653.9798455138,670210.6676984342,124.06687306565863,39.09875090121458,17.42371532780287,131.31325696981875,39.09875090121458,17.42371532780287,131.31325696981875,3055.490589988915,84.89386552971118,69.14441387966136,7428.276274168531,734.2586944753059,253.1386777176075,117.45189517222008,5994.622089422588,1259.693440936677,569.8166099516383,369.3164865008294,1146.690154587885,0.003031643920967078,0.003003076171238892,0.00397386300471232,0.0017677087196911903,959.5602292874288,950.518113130641,1257.7865327740096,559.5060068397413,5.098768404
