t,year,mo,yrmo,M1,M2,M3,M4,S1,S2,S3,S4,C1,C2,C3,C4,C2sur,C3sur,C4sur,Seg1in,Seg2in,Seg3in,Seg4in,Seg12,Seg23,Seg34,outflow,S1set,S2set,S3set,S4set,S1res,S2res,S3res,S4res,S1Bur,S2Bur,S3Bur,S4Bur,Temp
1,2000,1,1/2000,814.204554154247,667.902750760146,436.337889216886,2076.58505149575,1227034.52774469,1101362.14279472,1414560.4763965,972055.10205758,35.785236320592276,11.579460735547672,4.668538766154397,46.25344153709937,11.579460735547672,4.668538766154397,46.25344153709937,2471.1470710499784,391.2882819001828,346.1339219996366,8652.666415221598,724.9979916085922,210.9197298914657,58.57662186579347,5306.885599034708,485.33611503220635,214.43754406893927,125.07580728819732,507.75873716420824,0.003831948013443087,0.0034394814324587475,0.004417579199980367,0.0030356640608419755,1024.3543141898026,919.4403555462451,1180.90493292185,811.4921095603212,6.987511785
2,2000,2,2/2000,1418.6530249678042,1385.3757462318126,799.7858497600677,2983.431537800336,1226815.3681634888,1100854.017840002,1413604.593128999,972123.6577006856,39.93355742881414,19.942938985388896,7.324056753111363,59.13763253417915,19.942938985388896,7.324056753111363,59.13763253417915,2839.100024943164,288.28136937955657,250.9490203325943,12222.065310209497,1377.81900734987,684.0281248082993,230.46628251785722,11297.785811281514,657.7668727337718,362.2360826756601,192.04832060419497,618.2102129056482,0.0032797513604411743,0.0029430080160006036,0.0037791111097516712,0.0025988620387383254,1024.1713551471487,919.01616211261,1180.1069414010033,811.5493412577098,5.249694575
3,2000,3,3/2000,1785.613779681942,1911.4264508260524,1256.4186289673185,3089.7673158834637,1226664.3867262874,1100478.6405825394,1412740.4848808183,972149.2311316177,39.49108206271198,24.659540198154826,10.456517746384309,56.957457635797304,23.346871125245386,7.8404389944182675,52.909700043609824,1308.7146013970046,86.7299103949135,64.64356202625265,8776.264889717802,1382.5050768082824,1365.3026420504898,863.6410848518173,11839.03696617784,1466.0411223536612,947.1120864646067,579.979254400641,1242.7852211472878,0.005952416751806501,0.00534009755732022,0.00685535523746824,0.004717376188027261,1024.0453126576647,918.7027892576201,1179.385565602738,811.5706904974512,11.91523012
4,2000,4,4/2000,942.0574169512806,1045.7153707511086,928.5399760170234,2182.2813501427645,1226826.04929752,1100454.988459694,1412215.8296708202,972609.2363171437,39.8591814808064,17.848048085866328,9.807868799334221,48.148539423577404,16.991549576992313,7.412134046056133,44.79775663757227,2338.26855389802,140.36326743760355,115.73375064250781,11096.259581046172,1058.903401323433,486.50349401151425,267.05091620709925,7907.869718995765,1253.8888812374287,747.1741828982458,587.8985943883561,1191.596785444012,0.007821442126472029,0.0070157827264536714,0.009003366360033425,0.006200721657224819,1024.1802719832099,918.683043966409,1178.9475723632067,811.9547125324377,14.9669484
5,2000,5,5/2000,893.044269295901,903.0489365044485,649.4998867867046,2594.8889032038824,1227168.5184161204,1100392.019932104,1411658.4229971329,973605.5447179824,33.936803556817694,14.7939672779474,6.631104758479588,55.82907706668755,14.072455876223097,5.005645881587921,51.93302466515992,1122.4900903742646,23.424628080602194,5.302767866205706,5134.071229134442,224.8602402318711,124.87287782808748,76.9609341778846,3839.940372917491,1737.4942993591471,958.6997390713115,616.5487976580782,2124.7590571511973,0.011297333206681047,0.010130226713435293,0.0129957502488739,0.008963028374251003,1024.4661724295158,918.630476510941,1178.4822375107317,812.7864518075652,19.07502618
2,2000,6,6/2000,2064.537072386907,2451.596011586582,3013.279987010063,3365.1534505182826,1225668.2837137561,1098122.512363394,1408132.1992799488,972800.914034257,92.66554070609344,42.870094404836514,32.46788024934954,75.34424946328049,40.83887089239324,24.56651227832629,70.1166151768995,755.5856616370666,21.562795974595456,3.01247928670323,5897.636874256123,-164.1980552175717,-274.2875593477842,-1068.4112959724323,3007.9133193319403,5754.3823220555805,3690.946754340569,4071.0139512009196,3851.3004916379464,5818.861080837904,5213.3374372895005,6685.108654552041,4618.373056799647,1023.21374484503,916.7358437059721,1175.538471548306,812.1147291350837,22.65806403
3,2000,7,7/2000,2134.8528302712343,2809.3141813956495,4119.534693216179,3821.017549822126,1225509.8015312953,1097029.020434534,1406686.0662414427,972965.8727875755,83.92463471853561,46.635908016018654,42.523874616634544,82.88345264804083,42.52072338766529,32.333529235610754,58.658912677618154,2027.4365055864305,119.45683371581504,92.39842069487477,9842.258659940553,2278.0182331426854,1463.1642348559515,1554.444669896295,9673.044794445505,7524.287182833494,5376.5050642509905,7029.296042047795,5623.661042578758,7167.909476852164,6416.4355945004145,8227.59505682374,5690.800099267671,1023.0814405751375,915.8229735710801,1174.331209174354,812.2524401829837,24.9908375
4,2000,8,8/2000,1817.8368367443345,2917.665550796543,3870.663678621042,3801.0657963164235,1224826.687064075,1096617.8866524855,1405875.95344847,973860.1741121223,80.31351874701129,50.692092432083264,41.48638251518279,84.77374142277876,46.30772591912601,31.598219513502706,60.08139379553869,1865.8419471779155,272.5958638814044,236.03050186501076,5642.468800398054,1355.6723710574477,1001.9476127119669,939.2768359131766,5869.33466673769,6851.977361510236,5927.4840794164475,7029.599635663856,5878.396254637446,7588.393258509767,6794.077779430046,8710.0809609411,6033.534424104999,1022.5111622041867,915.4797504149032,1173.6549099214005,812.9990217984733,25.63444916
2,2000,9,9/2000,381.49671189945457,369.75353110094295,476.2651648207847,1689.898764351104,1226614.4238478134,1098617.2583962025,1408344.9624757436,977683.7694913913,16.62320877551306,6.387670328402505,5.080888674191959,37.55956647828756,5.833610655974993,3.8686736223474174,26.613417523512116,1587.5326345820977,437.73933433231286,389.87384981505227,12205.126322309925,72.18477380603217,29.547438698217253,17.45167198023349,4219.996276437746,1188.8159782698174,619.927814381204,711.4359322469866,2159.460381689549,0.01700377007516518,0.015229427356460854,0.019522984128405956,0.013553003861232106,1024.0036025924978,917.1488681333019,1175.716090753459,816.1910398989496,23.65159988
3,2000,10,10/2000,425.91287981982657,253.52548013818,249.91783535275545,2898.511692133393,1227054.8241791755,1098309.4222780908,1407796.910496572,981309.6967532024,15.095006403940832,4.03829986999684,2.492464088960646,61.28148384837091,4.03829986999684,2.492464088960646,61.28148384837091,714.2558517792038,26.117916368467416,9.168968541888484,2891.087408824555,198.3001851885345,103.30780859648249,106.2134542279828,4238.194231676051,545.4151468645238,178.80095282696277,158.55518433778968,1586.3950675224655,0.007858799455674451,0.007034236221462276,0.00901638082985534,0.006284899385690388,1024.3712580815659,916.8918800465602,1175.2585653973497,819.2180404841748,15.01813958
