t,year,mo,yrmo,M1,M2,M3,M4,S1,S2,S3,S4,C1,C2,C3,C4,C2sur,C3sur,C4sur,Seg1in,Seg2in,Seg3in,Seg4in,Seg12,Seg23,Seg34,outflow,S1set,S2set,S3set,S4set,S1res,S2res,S3res,S4res,S1Bur,S2Bur,S3Bur,S4Bur,Temp
1,1995,1,1/1995,631.785593482952,298.284738083336,167.030666623188,2099.47319169041,1223027.39845078,1115382.81944042,1441419.47832414,883784.328865521,34.146518155422214,5.617868033113424,1.9124883021781134,49.11739362129561,5.617868033113424,1.9124883021781134,49.11739362129561,1619.2700303368736,212.98121594092495,187.79706232195244,13257.386964920035,879.2559256340975,163.2678381114378,60.7708926483147,7859.130745289355,428.0312171935668,101.98853634009009,50.49541154926528,536.5520022682259,0.003978364573155502,0.0036282093925197115,0.004688768375005317,0.002874846686772815,1021.0090781048184,931.1451122463527,1203.3273944559846,737.8018055862759,7.44334191
2,1995,2,2/1995,738.4158409467329,881.48611884279,465.82532965981136,3262.992121551744,1222541.0213086414,1114717.6230975294,1440335.5732048363,884058.3804985927,35.442699336884104,15.843295029371221,5.134174725687505,74.26348882074669,15.843295029371221,5.134174725687505,74.26348882074669,3071.735850799311,471.6966499758118,424.90794041768555,16800.71775862113,1730.2959217858588,907.7144820974925,336.517013370562,16831.592101349954,409.82372972624717,259.26152848178185,122.19902980025827,724.907032912773,0.0035281107574957745,0.0032169450096739384,0.0041566404248654775,0.002551289345818969,1020.6030402040034,930.5897923036648,1202.4225275919919,738.0305896720537,6.104868238
3,1995,3,3/1995,1018.8238717091828,1691.6890895652145,1316.82016652046,3236.1784131314607,1222110.2459195838,1114276.4644056214,1439433.7657433054,884264.7064561592,45.4079189448695,29.497081034029982,14.155321044635393,72.33127070229953,28.097344892260406,10.708770439417693,67.31084985290276,2764.3565218466388,427.98494441316296,385.0741108816522,13606.57231351534,1632.589091073538,1305.9018697161555,758.6523281896331,15182.697025919157,828.7023377915871,742.5154810981586,517.776215385772,1080.4383786130063,0.005081904616822995,0.004633499087162337,0.005985601646140812,0.0036770405200652247,1020.2434198198574,930.2215037192117,1201.6696796949684,738.202834934908,10.18898948
4,1995,4,4/1995,1088.8991744629682,1645.1443922746548,1464.3369140304396,2815.0221305465207,1222074.1242632023,1114252.9093465107,1438937.942096582,884805.31115057,53.957187448267476,29.94992239166395,16.309578129678698,64.5557276599475,28.5654830519965,12.369187399641836,60.105661680194856,1194.1393372077323,152.85136372825394,131.7925186120494,3246.899496035742,-14.315073926828074,-16.62156798032965,-117.05188266073878,1970.8084583149425,1543.7671669042325,1221.494320146793,967.4876857948284,1573.7136862906066,0.008103248814629314,0.007388314986460474,0.009541215170273912,0.0058669089267243115,1020.2132646989431,930.2018394588542,1201.2557556528047,738.6541431405611,15.40610118
5,1995,5,5/1995,819.9506179661997,753.810266853535,781.2523867917849,2331.441905348334,1222526.6290612447,1114369.157211309,1438644.0289024303,885930.8950995393,39.70203514905605,13.596585298950691,8.635732210244266,53.17363126224272,12.964553016123292,6.545486711753277,49.502026533487786,1171.791627822155,124.87462978327342,107.02306928158761,3280.1624446620895,184.83842337772512,57.82333029815325,28.178523116237475,1750.0191222329659,1687.1530301614443,819.33045386335,756.8914987598705,1912.4206243423018,0.01147374453922486,0.010458657282624581,0.013502065049644641,0.008314702132569825,1020.5910252522002,930.2988856292179,1201.0103907167586,739.593804370982,19.29064367
2,1995,6,6/1995,2038.3053524073152,2538.662927778451,3220.779442159184,3336.30548904309,1221085.1242680184,1112014.483748936,1435171.9290032417,885315.9475918615,91.32654386926875,44.360709005652545,34.68325989107449,74.66602412207838,42.25866520846709,26.241382900003092,69.48582648723439,3360.3498094017905,346.98022750970347,310.5545936993856,50849.65996316171,-251.38143924103852,-1105.7182615917095,-5188.323273165639,12312.391172175629,5505.8800079705725,3703.1134464145384,4214.156795844728,3700.0592992193656,5631.147412347485,5128.158027811094,6618.42858754415,4082.716682328225,1019.3876266350637,928.3331545392189,1198.111808459608,739.0804332161802,22.33331421
3,1995,7,7/1995,3005.8555546401103,3920.6853304322617,8676.841036814321,8176.401862047025,1222784.10421781,1111954.8211348027,1438199.2123457403,891452.470130158,49.11896219094854,43.60416516222646,63.26140550465255,136.0995446525314,39.220586102314,47.58882948234222,95.5598743286052,2605.2794241376596,189.27847892411657,165.5889360032937,12240.48511253011,2847.435270695244,4135.714114737251,9144.856000015157,33604.529068689175,7822.264394050333,6589.514813986549,13790.69468571402,11441.112884385706,6964.7408187013525,6333.4787429734415,8191.703445520319,5077.540168564147,1020.8059709456268,928.2833469300591,1200.6390484696044,744.2033317117756,24.69424081
4,1995,8,8/1995,2399.5324822222424,2815.6256458586126,3924.7392181200357,3652.9304023755176,1222568.9760033507,1111412.0268832005,1439644.112613667,894155.9461098332,110.84981941592703,49.82517376871189,42.70659889387937,82.3719735389093,45.56433922432667,32.56517057744349,58.43355127519962,1269.5225018071335,77.94510759715028,64.0707073015494,23889.874994375605,273.0465269014723,-133.465975671269,-919.8191688282468,5553.131750878851,9691.619079687604,6098.59562207587,7611.258415929548,5998.315804450957,8047.214044765726,7315.554907579727,9476.049654360966,5885.528284275811,1020.6263773729908,927.830210835863,1201.8452817006653,746.4602505029516,26.31146567
2,1995,9,9/1995,290.29765130545275,248.52887279695557,873.8428073203975,6001.003127454216,1224843.6596907645,1113270.8216475698,1442867.6234031017,905284.7698434911,9.830183173629223,3.8842430505514534,8.577441041512978,125.37235963032164,3.5331574170492637,6.509312386553925,88.58557720558568,827.2860213184352,107.05221302755444,88.76651554148974,3909.8363361682877,117.32873586984492,92.29098625195395,341.07876190020454,8657.803589956437,949.16202968837,449.993257413708,1429.0125079158884,8466.622299120709,0.01846246897905325,0.016780695109400796,0.021748815473058465,0.01364565334376188,1022.5253313110696,929.381971925728,1204.536336523763,755.7508273739901,24.58799667
3,1995,10,10/1995,201.9501156918827,85.46752087875932,121.38616405026166,1383.8468243056334,1224647.1423557305,1112650.7571012133,1442414.6259924644,909411.8147298328,11.572249775369565,1.6455991045541556,1.4148567427245364,32.79489044954055,1.6455991045541556,1.4148567427245364,32.79489044954055,2843.645416678578,531.6398161583609,480.1000097555313,24523.926007000853,243.998659665643,27.48056085065618,13.145822547442068,5239.953887763382,334.2026833587661,69.53469651523389,87.01725658465017,837.9473773336265,0.008651956536651104,0.007860718126850736,0.010190452596746112,0.006424864128473996,1022.3612744932675,928.8643289590676,1204.1581647271175,759.1961715257552,16.11516346
4,1995,11,11/1995,895.5556653077125,826.994290044662,454.3091889741982,5314.594058510965,1224925.4642793038,1112207.0477299918,1441480.559345226,912252.9150198767,33.11243068818495,13.401219751836464,4.596386583559588,113.57371025723681,13.401219751836464,4.596386583559588,113.57371025723681,3458.752719215353,601.1598348797233,544.2175503326845,20787.721442508428,1592.7023489087246,799.4351244013108,334.04376367218987,27029.69021623204,928.2392264908186,469.48747867495524,231.159835549859,2332.673136662549,0.006423427660064847,0.005832339781025973,0.007559028174658476,0.004783793608830823,1022.593623507659,928.4939110137042,1203.378386181197,761.5679819950999,12.78256944
5,1995,12,12/1995,1155.9811458630486,1404.8373265902994,1050.1775420920092,3799.542541149829,1225176.5320121853,1112102.2992327553,1440780.50586677,913830.0549479813,50.5439822667135,24.303762789197442,11.216568618244272,84.52102034271982,24.303762789197442,11.216568618244272,84.52102034271982,1450.6919121264705,179.33504344029177,157.24260582160147,7176.133804339997,884.8160426823912,548.3657976253232,318.79419562249126,9011.701485073407,743.4932375069137,486.3444082776811,324.18989782406373,1002.2376644990863,0.004089680012689726,0.003712234462872697,0.0048093732483097534,0.003050395117002407,1022.8032201485977,928.4064647580179,1202.7939667662533,762.8846116847341,7.732259354
6,1996,1,1/1996,1012.6274727818017,1292.0802851104597,1013.3638681872251,2820.9037507715266,1224931.0959257479,1111756.1883854244,1439985.122731877,914153.3173905928,48.43563909263832,23.190277453814122,11.156035203757053,64.1480069907251,23.190277453814122,11.156035203757053,64.1480069907251,2947.74968338038,519.0767939407272,465.9292418274031,23442.02221457295,1834.3621465172787,821.0015305885742,327.7928503088299,16656.11340113606,475.81412482478305,322.14835514979853,225.40530275867772,531.4353205327684,0.0030464618543919126,0.0027649904803344555,0.003581311440199115,0.0022735427484527502,1022.5983249249383,928.1175241197272,1202.1299641426606,763.1544779926637,4.441877028
