t,year,mo,yrmo,M1,M2,M3,M4,S1,S2,S3,S4,C1,C2,C3,C4,C2sur,C3sur,C4sur,Seg1in,Seg2in,Seg3in,Seg4in,Seg12,Seg23,Seg34,outflow,S1set,S2set,S3set,S4set,S1res,S2res,S3res,S4res,S1Bur,S2Bur,S3Bur,S4Bur,Temp
1,2015,1,1/2015,779.401101211771,820.051441745968,475.627163596094,1878.27321795451,1213078.45379012,1036383.71136936,1283029.00272909,1065856.59742441,27.863796426072863,13.108792300765401,4.757618014264793,39.799567974636325,13.108792300765401,4.757618014264793,39.799567974636325,1881.339010429301,431.52897104655347,389.7785305503406,4352.801996397006,1055.6639526787617,680.7133317247582,324.4319376042566,5824.952820542973,419.26465014446575,242.68014063975582,126.52208131373429,431.02801651131676,0.0035431706265071574,0.0030270790091452,0.0037474828286852124,0.0031131636839017043,1012.7034891793671,865.1949899474515,1071.0996833902018,889.7995771041032,6.239370703
2,2015,2,2/2015,932.1168432271447,1202.787577456247,969.3294218959587,1464.1193250470849,1212603.6030142058,1035900.5699612709,1282208.8384189012,1065436.0672761633,43.060464699599386,21.284470164474016,10.547646739386643,33.01524666940162,21.284470164474016,10.547646739386643,33.01524666940162,1113.7840902968392,199.37284858862424,177.00892028456352,2628.9143307053555,755.6380444067697,419.8257529048127,224.65551398507193,2512.35894576852,489.6819862266816,338.8581448068486,244.50690405376733,312.70762538118106,0.003379302826604177,0.0028868640299677473,0.003573279793326731,0.002969174019244768,1012.3070737322826,864.791653305695,1070.4149929185894,889.4485096631605,5.714303143
3,2015,3,3/2015,826.5600948916912,1242.4477486188412,1023.590546776156,1435.970623824617,1212107.6969651813,1035468.9126901403,1281460.1045249633,1064956.198737498,34.68632057804643,21.141492458126336,10.784728868662691,31.6237689747036,20.125717284732378,8.149534489841512,29.42250846811955,2522.20874807012,471.2810711824645,426.5052640972783,11694.579381380592,1475.326030081031,1103.6501529842108,678.5302958959113,6892.18835374289,546.0287684273376,441.1925543078671,322.30333779966014,389.94891486242705,0.004112560322113012,0.0035132425738843404,0.0043478661124214816,0.0036132899895626545,1011.8930808989393,864.4312967077868,1069.7899340656447,889.0479052818565,7.914544688
4,2015,4,4/2015,982.5516486164145,1525.7156238919797,1391.8533228995643,2432.5134960667365,1211794.3157726969,1035221.1122187674,1280880.149499148,1064866.5685070967,45.70427063125315,27.07519579772015,15.180562760653642,54.94442224460071,25.803568287282953,11.495837906613216,51.1414137737083,2367.3996939274443,388.3923247826704,349.9649051262508,8368.458634785307,1447.1822428392109,998.2114667033619,639.8001520414148,8439.352856943053,1345.2306079294697,1117.954071111258,912.4533400243743,1350.3794861419572,0.008001680306082485,0.006835737945180709,0.008457865607468173,0.007031491845541179,1011.6314636671101,864.2244276456948,1069.305775373043,888.9730800743198,15.35951967
5,2015,5,5/2015,792.7311172825565,1128.336657484682,1036.5212342728116,2114.972594868583,1212093.982492442,1035540.8167922975,1280813.1375067916,1065594.757956765,36.43367196230665,19.924929318983665,11.259166944569438,47.631681478724936,18.98757738377082,8.525411034048943,44.33396970534156,1032.176810617129,149.1520592446584,130.6896230789615,3349.718689486677,177.45338075351762,151.44824270775675,123.27941914350157,2875.184549720192,1645.1606949279028,1257.638878976598,1034.9707791086475,1787.9944479378635,0.011703086866288756,0.009998419518251702,0.012366588419903565,0.010288598241356027,1011.8816317677212,864.4913237694442,1069.249832347871,889.5809879917001,19.60775237
2,2015,6,6/2015,2000.3772737251493,2441.253287517855,2970.631912303535,2946.4712086751256,1210542.282240966,1033619.9336142321,1277937.8807143325,1063855.007469647,100.02219422528077,44.60280253626036,33.1836480726376,67.71338437707196,42.54600579318418,25.171656228341703,63.04758242886754,1092.0445866463976,213.23134914599032,189.95994680945037,1584.0336812110206,512.0943202477548,274.6041265706074,233.02880250720438,1967.8229110426903,6443.782610546679,4104.453365901057,4441.451808138435,3726.5736417870967,6277.657359373566,5360.16946969968,6627.158967828325,5516.963194862488,1010.5862396569137,862.8877299617602,1066.8495073096078,888.1286075763189,23.64545243
3,2015,7,7/2015,1896.7019364214332,2713.2220698602023,3497.5636894779796,3121.658761558945,1210235.6690118716,1032895.1896473268,1276570.002918941,1062590.4723270007,92.4884927939112,49.07804947584421,38.75112299862286,71.31624199555779,44.93159223310883,29.579933830027613,50.63759416286278,786.8942724603481,132.46117437935212,116.42646332096673,1328.121879202677,429.51394449790496,383.3952496586941,455.6875408200204,2119.9775515378656,7352.9829265108065,5541.749462794956,6364.285276940946,4808.408195486625,7508.289058579567,6408.070634226545,7919.826551842565,6592.299848208699,1010.3302724637265,862.2826984060899,1065.7075740637933,887.0729469575463,25.64978923
4,2015,8,8/2015,1801.449154753299,2594.9623321429076,3431.8796411749504,3075.891197711033,1209695.2257389082,1032324.4401449269,1275608.6563743553,1061428.9115236916,98.29592280097653,49.05182482410113,39.41088983198885,72.11465438132835,45.019179169426685,30.162183288610144,51.31934602428894,508.8227311602183,43.17975260180346,33.56701138382679,1058.575104899788,609.8065337543148,571.6113906734781,745.2206037193614,2526.517130152116,7793.529355250269,5641.664491680733,6593.264585368576,4994.8023310613735,7819.690358728986,6673.133281774135,8245.766784496414,6861.269887915913,1009.8790990161035,861.8062246786719,1064.9050216839612,886.1032514900108,26.10914608
2,2015,9,9/2015,107.5138623721236,176.93443323638493,289.5548416008343,544.8819586365781,1210743.6010614745,1033869.9573615158,1277639.9331520053,1063337.7833211783,8.081023855873308,3.7441849947319183,3.638662113282804,13.633397726566894,3.4604822110831353,2.8055934547083656,9.759102626640136,587.6615162738475,45.53063994310524,37.089519669967984,1971.9455222659617,52.059098514091595,22.514035585671063,19.16406139757721,370.187827884985,491.51017628208365,351.94972935592176,499.39879165641986,790.5880262030112,0.01857396255282677,0.015860552024136103,0.019600216142836777,0.016312616602803406,1010.7543048561013,863.0964550614937,1066.6007743978835,887.6968179437476,24.7847726
3,2015,10,10/2015,106.52330732042125,48.26624696110618,48.69201287557479,746.8026631788215,1210270.0318527024,1033221.8247422171,1276854.2326304005,1063762.2168636234,7.51365996767709,1.0001382275112416,0.6018163725658277,18.46338392865104,1.0001382275112416,0.6018163725658277,18.46338392865104,1934.2601142403303,315.67025099741835,284.55982826918745,20416.52821391521,146.60167420541427,15.605519944052459,5.593086811429879,2280.810113688472,190.94877969247122,38.746873945710014,33.999899942331204,439.1260529112361,0.008236679310902665,0.007031750438701335,0.008689828355780778,0.007239597786245885,1010.358959288308,862.5553802753049,1065.9448550241668,888.0511440205286,15.69723231
