t,year,mo,yrmo,M1,M2,M3,M4,S1,S2,S3,S4,C1,C2,C3,C4,C2sur,C3sur,C4sur,Seg1in,Seg2in,Seg3in,Seg4in,Seg12,Seg23,Seg34,outflow,S1set,S2set,S3set,S4set,S1res,S2res,S3res,S4res,S1Bur,S2Bur,S3Bur,S4Bur,Temp
1,2014,1,1/2014,1107.28541715018,881.997712237783,2251.34399049755,3848.54084103651,1215789.1624551,1038561.53665641,1289119.58332823,1066110.89829665,27.042413199530436,11.910989711654368,19.505436312624134,73.15456156399378,11.910989711654368,19.505436312624134,73.15456156399378,1443.892897519424,150.61113111272087,133.9213661268733,19291.02993585205,1311.0329511783918,852.3264958978648,1978.9144229666358,20841.99809962804,541.4674351025411,252.90228334607676,599.2653273732349,888.4039868811877,0.003566168304848664,0.0030463219685064368,0.00378126203226016,0.0031271301080541243,1014.9664459688453,867.0130844491945,1076.1842285856146,890.0118728379974,6.286751577
2,2014,2,2/2014,875.4941054554207,931.2360042857925,1264.9859923997903,3584.175891633922,1215314.3151201122,1038030.9358213311,1288607.4011813814,1066340.0992979924,44.65768355673426,17.148930041251152,14.221873512360553,82.75291622339995,17.148930041251152,14.221873512360553,82.75291622339995,1885.781733855891,346.26926014068084,313.34625226954387,8059.3152211004635,1418.4348674642908,636.8445798324954,602.6128592921737,12843.881660714927,482.4876392820565,265.69332603731516,320.4747168571664,767.8912194191246,0.0033834996276491986,0.0028899332799290746,0.0035875514735891983,0.0029687474952235582,1014.5700333943186,866.570127676393,1075.756648122382,890.2032146700592,5.703213794
3,2014,3,3/2014,845.1167719185838,1404.1759655737667,1369.0369739114656,2275.774372248877,1214830.7813389013,1037594.6866085485,1287951.3125611155,1066183.1609358576,41.06490881045629,25.363312639226592,15.150540218458836,51.947711586775306,24.18512691282857,11.484799577596904,48.361582331034775,3329.7256018206917,541.7935172075867,493.0849698568815,24703.91071978768,2416.4880423300524,1652.550637339543,1081.6053768731076,16017.345371276228,624.3786251275053,547.2910356581954,475.49500757853644,669.1666294701083,0.004513145945598081,0.0038547066183822003,0.004784791704081257,0.003960913967572784,1014.1663691912009,866.2059376287037,1075.2089314987143,890.0721992139496,8.928705706
4,2014,4,4/2014,899.9611872076373,1773.5100223684522,1807.3146464497936,3511.7510075643186,1214556.7572523635,1037519.4441610277,1287584.749848201,1066591.3467920844,41.93500193650386,31.494754327355494,19.72336862980532,79.35509757271811,30.01632794165618,14.936094282758399,73.86217205001145,2354.288921111834,421.4494052976676,382.7184774283563,12514.222714792297,1242.8209356629047,1059.6792471251044,738.7186752973603,14425.043866874554,1088.160657953014,1147.0729427302406,1045.6269210625103,1720.522613363117,0.007163995915438419,0.006119751107368907,0.007594747494189497,0.006291230118505509,1013.937608101851,866.1431236458976,1074.9029172115,890.4129613794493,14.09763363
5,2014,5,5/2014,858.8570429516186,1305.1415993972364,1316.2226705219907,2756.8725983355184,1214735.3152200598,1037855.4431910984,1287645.488699869,1067599.2644025548,38.27836397880301,22.757058466457462,14.148898187592152,61.61838834126661,21.677159164587053,10.703911425522891,57.34153493428109,3809.1704542045377,787.8748410147024,718.7262319265917,11333.169088457424,1495.794307652489,1098.3587895517305,829.5420244713738,10004.231836704266,1788.5080036267104,1466.6049677385033,1324.9989966482492,2356.4313799795636,0.011806804916034705,0.010087594058778281,0.012515466452325355,0.010376693659408121,1014.086672060857,866.4236227257802,1074.953623286462,891.2543922677316,19.68206784
2,2014,6,6/2014,1985.8159603308716,3250.5104523428904,3640.7696066278777,3628.6456391326697,1213390.6041068768,1036734.3273298581,1285371.016443555,1066645.3975812546,100.92646760783721,59.77306150366487,40.884306680366606,83.70879446181344,57.02868088114024,31.024207844555388,77.9479880659258,821.2440641150138,30.50510599812926,22.373553247453188,1387.7567825665592,227.3875366030394,211.09927665803352,223.47314172318985,2420.3803326695415,6009.951086970276,5100.9697642692145,5074.605782613027,4277.233981498441,5899.261498309229,5040.394148835727,6249.215811201524,5185.815766994016,1012.9640788501673,865.4876915492721,1073.0548458555265,890.4580841187202,22.924061
3,2014,7,7/2014,1908.738264736141,2705.2196857097065,3529.59585740857,3107.887398219907,1213055.2747442918,1036477.6373000134,1284400.5040896395,1065695.522135933,108.7288903711089,51.9713459446705,41.06706514053894,73.55680794839328,47.749390743242444,31.46799439392252,52.39717478864902,1879.359286075936,358.133095510881,324.335661619501,1454.1760557238472,1506.242983629667,830.2547188722899,734.0498887658924,2353.9220144664805,7850.504481396976,5484.25913304276,6307.298977283882,4691.3813232628645,7322.339414377728,6256.467626607387,7752.999084831229,6432.834915215815,1012.6841388228319,865.2734012961982,1072.2446416646674,889.6651080545938,25.34337797
4,2014,8,8/2014,1707.9734183733153,2817.882874831563,3593.641984547756,3130.69397074692,1212746.2104547508,1036377.6191624248,1283702.8075311494,1064614.7762060473,93.1954270458079,53.265627573456534,41.26853012249954,73.39951225912402,48.886557022098245,31.583883919211285,52.23369646510173,2701.934352999716,854.4719944988258,780.4586991526351,2675.663128491016,1499.6341987257513,1103.4942114230446,1013.3964313893443,3261.7264482661135,7048.276813146609,5843.712117575143,6585.5635094482195,4849.284132985042,7512.0654789254995,6419.59254865182,7951.589097968404,6594.500844238952,1012.4261254326665,865.1899040445566,1071.6621898562423,888.7628785485862,25.63224151
2,2014,9,9/2014,495.63522176284687,575.8372721354073,663.0084082615483,1060.5920752516115,1215022.6824891183,1038740.6806827057,1286378.807905171,1067171.9534611034,23.41931964983722,10.284062228964016,7.269341318557251,24.047191498328477,9.408341299981618,5.54471226518247,17.065418256563557,473.12764910230135,91.07593436913929,80.91451451608913,516.9547103636661,228.8109682456727,152.6532556043055,153.9064118167767,727.0727767725089,1725.3466618982497,1067.8456825626488,1098.1455998958713,1487.8725407359987,0.018531644008400832,0.015842973788786255,0.019619974566411576,0.016276610323666108,1014.3265723205164,867.1626376622851,1073.8961714320835,890.8976640775471,24.71982256
3,2014,10,10/2014,112.26649605785175,100.42672736977224,113.16902829490364,287.5456695714358,1214775.030060078,1038462.397797126,1285934.2023686483,1067274.1545958386,6.269829709000457,1.9151280320203303,1.3088901059751892,6.776316633162933,1.9151280320203303,1.3088901059751892,6.776316633162933,555.5600229169338,67.31591482059842,57.1961532447448,820.4532426831355,44.90036256336907,22.07930487932718,22.45234794877022,218.39332783658318,180.9195545173092,80.47947568453903,80.03225551018738,171.81437171228194,0.008492320844971438,0.007259744108417674,0.008989784578875401,0.007461163035204352,1014.1198268472873,866.9303212376342,1073.5250053490174,890.982983741268,15.99743618
