t,year,mo,yrmo,M1,M2,M3,M4,S1,S2,S3,S4,C1,C2,C3,C4,C2sur,C3sur,C4sur,Seg1in,Seg2in,Seg3in,Seg4in,Seg12,Seg23,Seg34,outflow,S1set,S2set,S3set,S4set,S1res,S2res,S3res,S4res,S1Bur,S2Bur,S3Bur,S4Bur,Temp
1,2009,1,1/2009,1038.85984325034,918.569314464659,441.374530057453,3410.75191501413,1227957.59096802,1064234.99519315,1334241.47490034,1047007.4892409,43.24168576134179,15.583094850036215,4.638759861036059,74.97481253310444,15.583094850036215,4.638759861036059,74.97481253310444,1665.2265876007546,204.7996804835161,168.63554246997765,10392.496660835151,876.4050977993633,373.83555806072405,128.83509868236396,9847.364672548381,639.5798325591386,304.389440727157,129.77973720961438,864.9283539040085,0.0039169554881584205,0.0033947109702916617,0.0042559812375275894,0.0033397584422212483,1025.1249068452726,888.44582934564,1113.852935741924,874.0639438763262,7.224428833
2,2009,2,2/2009,1072.0357340919115,1155.9437213857254,665.6182602150747,3286.067951404418,1227670.7808201965,1063780.2510347413,1333337.2989190826,1047242.6443371688,44.26346105186586,19.550898310842403,6.978052428501562,72.10086279188695,19.550898310842403,6.978052428501562,72.10086279188695,861.8768476549567,48.775572401647715,25.27531673919226,1706.8340833610678,429.7434294083985,218.2385436926915,90.26116887172383,3506.3227788563786,632.54631113813,367.58636999966075,187.94112888245743,800.2214345401696,0.0037757376410650894,0.0032716874901674506,0.004100718129335488,0.0032208255937399423,1024.8854716821752,888.0661993270988,1113.0981105546573,874.260256312464,6.816489317
3,2009,3,3/2009,897.6521205077972,972.9729364629933,582.1940456979862,1787.4750489329192,1227293.6260641247,1063312.4486097824,1332449.0965539506,1047129.9114200366,38.51848106789534,16.701820392611655,6.178555775759358,39.57518165267851,15.902579030959012,4.6704736325490686,36.822853373201525,4984.543695886212,802.7424927699848,717.9950950162739,22810.750578112817,2153.657724507949,939.0830926587213,325.5865506912875,10635.878691225527,714.526782891262,415.929867198653,220.92316115950783,583.2015567397468,0.004930384987601937,0.004271626302312443,0.005352824200237567,0.004206616481738777,1024.5706149338412,887.6756679921119,1112.3566204791753,874.1661444945775,9.803232063
4,2009,4,4/2009,1487.9316573153912,2360.3528911390135,1767.3877155549283,3710.1439373872618,1227468.3448927482,1063352.4774536686,1331900.9559811817,1047710.0720355071,40.033721794361455,33.281378441383495,15.900460993274931,72.55803224305556,31.55495982603948,11.939450250487667,67.4234879962351,1637.8705700193195,114.90306278946645,84.6553138893867,6717.210500375697,1078.5995470615635,1364.017562225197,956.6378067670498,11741.143499537386,1781.9007987911818,1610.6320881761628,1112.0157043900247,2013.3959169524032,0.00781874098545727,0.006773353978575294,0.00848395694799747,0.006673714817318712,1024.7164738985434,887.7090849155968,1111.8990211632615,874.6504748177612,14.95723424
5,2009,5,5/2009,867.9676412871091,1013.2398014862249,959.1155147043845,1925.1895050225899,1227920.6408329038,1063803.7149598897,1331862.3224933564,1048539.0336945127,39.35372396335919,17.792523623240125,10.370245747074284,43.21252067351646,16.951717305995558,7.848398590723075,40.21619617600421,1323.153925210879,307.01870233610356,262.64202366267784,3774.7620739418635,53.032610025000224,52.873886980111266,44.02550992379656,2208.646655527482,1930.5588413674343,1215.144730005693,1031.9532595858498,1753.4468942917674,0.012682459921820004,0.010987394079889879,0.013756011557022666,0.010829734291520994,1025.0940600928295,888.0857875069015,1111.8667691124585,875.3425095017901,20.36128493
2,2009,6,6/2009,2236.646984249283,2520.231599795965,3176.6580760830607,3236.2163291901193,1226739.5978380602,1061726.1130839717,1328792.3929316835,1047010.4577369755,96.30090891398608,43.322837518179895,33.75153031529837,71.71212151720634,41.251595232169514,25.515954147896448,66.72566358870324,2160.9911380364806,590.6448564757693,524.3506082321397,15909.067669482367,1055.2628473887457,773.2266135767987,875.6466635123112,10972.736146688925,6477.879039423941,3921.530349424554,4391.3043221899625,3842.182228464484,5930.307439934641,5132.598865065687,6423.651301236924,5061.460409486685,1024.108100480727,886.3513616234856,1109.3039271388602,874.0664220394854,22.86041429
3,2009,7,7/2009,2160.106761786525,2953.984584233226,3751.2394583711794,4426.0015114693215,1226925.0419541865,1061161.3638229982,1327519.1838632475,1047639.8001499125,107.03772046798389,53.77741276656681,41.78077629760999,101.49964545445965,49.2504468394856,31.90494914230568,72.09636502721636,1144.7060341086535,48.264970395011105,9.546969719572786,1670.3236363054964,444.15708220005143,447.2398634908613,595.4910780331654,3648.376183710357,7967.955626372216,5706.5445745229,6448.47146584765,6437.733956491731,7222.075007418988,6246.336738141897,7814.204447549297,6166.74446988965,1024.26291314174,885.8798970242156,1108.2410253438184,874.5918103649301,25.06210591
4,2009,8,8/2009,1918.3773750843911,2642.70645862517,3522.3572874414253,3139.4951581922314,1226881.9749144726,1060625.4103932034,1326493.4269947188,1047390.3612017379,128.4259649467458,53.79763158331141,42.92714200423722,76.83545458041483,49.59727415145673,33.01068314788241,54.88533838709039,961.5924349256327,56.41131493186803,20.12103092617923,1582.7573511432815,430.3180970693752,356.75777575875526,476.8747800360848,2342.3104891875196,9419.916617193698,5949.146650068603,6919.598726817878,5197.48722750838,7980.657731097618,6899.187170667474,8628.61321614376,6813.095435838059,1024.2269598682724,885.4324717924054,1107.3847018665008,874.3835734678321,26.17923199
2,2009,9,9/2009,175.83089605768524,181.02582678406407,285.5377470026234,710.0804356131587,1228453.6857105668,1062242.5144021218,1328589.1919172548,1049635.342573656,15.494858701367999,4.02730321138568,3.731370725464896,18.275362538727315,3.7344902410345293,2.8875028621558743,13.116598490921174,878.3764451792492,89.38791188031213,61.917833945370504,1196.802240934593,78.03584539263655,25.887975681495043,30.014512569935516,417.102407075912,853.7431354886025,359.21842237075504,486.81740533122036,1017.9402754041456,0.018526637555112975,0.016019962566660974,0.02003680782157768,0.0158298304470883,1025.5390572039496,886.7824643399451,1109.1342906444738,876.2577312862163,24.59388449
3,2009,10,10/2009,152.7857606687127,70.25676905833988,59.24922605084483,506.7012110119591,1228260.08923451,1061610.738511476,1327769.4407958144,1049837.399322944,14.440007899487822,1.596187455898165,0.786969190304759,13.195136120597569,1.596187455898165,0.786969190304759,13.195136120597569,580.9377904073632,31.80634019584639,9.016051962013847,1002.4275115638491,47.61866440833913,6.6893377712691775,4.19020750019137,260.16206309413076,312.15314135993947,57.11328823460001,41.236516128992996,296.44427229395416,0.00822745403876597,0.007111159627116997,0.00889401368975022,0.007032296357109732,1025.3774387808517,886.2550444959627,1108.4499451115466,876.4264125239193,15.51972678
